district,date,rainfall_mm,rainfall_normal_mm,tmax
Nadiya,2024-01-12,0.2,0.4,26.7
Nadiya,2024-01-13,0.1,0.4,25.5
Nadiya,2024-01-14,1.2,0.4,28.7
Nadiya,2024-01-15,1.6,0.4,23.5
Nadiya,2024-01-16,0.1,0.4,26.6
Nadiya,2024-01-17,0.0,0.4,27.9
Nadiya,2024-01-18,0.3,0.4,25.4
Nadiya,2024-01-19,0.2,0.4,25.7
Nadiya,2024-01-20,0.1,0.4,28.7
Nadiya,2024-01-21,0.4,0.4,26.6
Nadiya,2024-01-22,0.7,0.4,29.0
Nadiya,2024-01-23,1.0,0.4,28.8
Nadiya,2024-01-24,0.3,0.4,24.0
Nadiya,2024-01-25,0.0,0.4,27.2
Nadiya,2024-01-26,1.1,0.4,25.8
Nadiya,2024-01-27,0.2,0.4,26.3
Nadiya,2024-01-28,0.3,0.4,27.1
Nadiya,2024-01-29,0.0,0.4,24.1
Nadiya,2024-01-30,0.4,0.4,23.4
Nadiya,2024-01-31,0.1,0.4,23.6
Nadiya,2024-02-01,0.1,0.3,27.3
Nadiya,2024-02-02,0.8,0.3,31.1
Nadiya,2024-02-03,0.9,0.3,25.1
Nadiya,2024-02-04,0.0,0.3,31.0
Nadiya,2024-02-05,0.8,0.3,28.2
Nadiya,2024-02-06,0.1,0.3,27.2
Nadiya,2024-02-07,0.3,0.3,27.1
Nadiya,2024-02-08,0.1,0.3,28.4
Nadiya,2024-02-09,0.3,0.3,29.0
Nadiya,2024-02-10,0.5,0.3,28.2
Nadiya,2024-02-11,0.1,0.3,31.3
Nadiya,2024-02-12,0.0,0.3,29.4
Nadiya,2024-02-13,0.5,0.3,27.7
Nadiya,2024-02-14,0.3,0.3,29.3
Nadiya,2024-02-15,0.1,0.3,29.8
Nadiya,2024-02-16,0.2,0.3,28.1
Nadiya,2024-02-17,1.2,0.3,28.7
Nadiya,2024-02-18,0.2,0.3,30.1
Nadiya,2024-02-19,0.4,0.3,30.4
Nadiya,2024-02-20,0.5,0.3,27.6
Nadiya,2024-02-21,0.1,0.3,26.7
Nadiya,2024-02-22,0.2,0.3,29.3
Nadiya,2024-02-23,0.2,0.3,28.2
Nadiya,2024-02-24,0.3,0.3,26.5
Nadiya,2024-02-25,0.1,0.3,30.7
Nadiya,2024-02-26,0.1,0.3,28.7
Nadiya,2024-02-27,0.0,0.3,30.0
Nadiya,2024-02-28,0.3,0.3,27.1
Nadiya,2024-02-29,0.2,0.3,28.2
Nadiya,2024-03-01,0.1,0.5,35.4
Nadiya,2024-03-02,0.1,0.5,33.5
Nadiya,2024-03-03,0.6,0.5,31.4
Nadiya,2024-03-04,0.2,0.5,32.1
Nadiya,2024-03-05,0.2,0.5,35.8
Nadiya,2024-03-06,0.3,0.5,36.8
Nadiya,2024-03-07,0.0,0.5,33.3
Nadiya,2024-03-08,0.2,0.5,35.5
Nadiya,2024-03-09,0.4,0.5,34.8
Nadiya,2024-03-10,0.5,0.5,33.0
Nadiya,2024-03-11,0.2,0.5,31.9
Nadiya,2024-03-12,0.0,0.5,33.9
Nadiya,2024-03-13,0.3,0.5,33.5
Nadiya,2024-03-14,0.3,0.5,34.5
Nadiya,2024-03-15,2.4,0.5,32.1
Nadiya,2024-03-16,0.7,0.5,34.1
Nadiya,2024-03-17,0.5,0.5,33.0
Nadiya,2024-03-18,0.4,0.5,30.6
Nadiya,2024-03-19,0.1,0.5,36.1
Nadiya,2024-03-20,0.2,0.5,32.4
Nadiya,2024-03-21,1.8,0.5,29.7
Nadiya,2024-03-22,0.0,0.5,34.0
Nadiya,2024-03-23,0.2,0.5,31.4
Nadiya,2024-03-24,1.6,0.5,34.2
Nadiya,2024-03-25,0.7,0.5,38.4
Nadiya,2024-03-26,0.8,0.5,29.9
Nadiya,2024-03-27,0.2,0.5,32.4
Nadiya,2024-03-28,0.0,0.5,36.4
Nadiya,2024-03-29,0.8,0.5,34.1
Nadiya,2024-03-30,0.0,0.5,34.7
Nadiya,2024-03-31,1.3,0.5,34.7
Nadiya,2024-04-01,0.3,0.7,39.8
Nadiya,2024-04-02,2.5,0.7,40.1
Nadiya,2024-04-03,0.0,0.7,42.9
Nadiya,2024-04-04,0.6,0.7,40.2
Nadiya,2024-04-05,0.7,0.7,41.2
Nadiya,2024-04-06,0.3,0.7,39.9
Nadiya,2024-04-07,1.3,0.7,38.2
Nadiya,2024-04-08,1.7,0.7,40.4
Nadiya,2024-04-09,3.4,0.7,37.8
Nadiya,2024-04-10,1.4,0.7,37.5
Nadiya,2024-04-11,0.4,0.7,38.3
Nadiya,2024-04-12,1.5,0.7,38.8
Nadiya,2024-04-13,1.9,0.7,41.0
Nadiya,2024-04-14,0.0,0.7,37.9
Nadiya,2024-04-15,0.2,0.7,41.4
Nadiya,2024-04-16,3.9,0.7,40.3
Nadiya,2024-04-17,0.6,0.7,37.3
Nadiya,2024-04-18,0.3,0.7,37.9
Nadiya,2024-04-19,0.0,0.7,38.5
Nadiya,2024-04-20,0.1,0.7,39.6
Nadiya,2024-04-21,0.1,0.7,36.3
Nadiya,2024-04-22,0.2,0.7,39.3
Nadiya,2024-04-23,0.4,0.7,38.1
Nadiya,2024-04-24,0.3,0.7,40.7
Nadiya,2024-04-25,0.6,0.7,41.3
Nadiya,2024-04-26,0.1,0.7,39.3
Nadiya,2024-04-27,0.3,0.7,39.8
Nadiya,2024-04-28,1.0,0.7,38.8
Nadiya,2024-04-29,0.8,0.7,39.8
Nadiya,2024-04-30,0.5,0.7,37.6
Nadiya,2024-05-01,1.1,1.2,42.7
Nadiya,2024-05-02,0.5,1.2,42.6
Nadiya,2024-05-03,2.2,1.2,42.8
Nadiya,2024-05-04,1.0,1.2,41.1
Nadiya,2024-05-05,0.0,1.2,43.5
Nadiya,2024-05-06,1.2,1.2,41.3
Nadiya,2024-05-07,2.3,1.2,41.7
Nadiya,2024-05-08,1.8,1.2,40.4
Nadiya,2024-05-09,1.6,1.2,43.5
Nadiya,2024-05-10,5.6,1.2,43.7
Nadiya,2024-05-11,0.1,1.2,40.5
Nadiya,2024-05-12,1.2,1.2,42.2
Nadiya,2024-05-13,0.3,1.2,42.7
Nadiya,2024-05-14,1.8,1.2,42.2
Nadiya,2024-05-15,0.1,1.2,44.1
Nadiya,2024-05-16,1.0,1.2,44.0
Nadiya,2024-05-17,0.2,1.2,42.8
Nadiya,2024-05-18,0.7,1.2,43.8
Nadiya,2024-05-19,3.4,1.2,41.8
Nadiya,2024-05-20,2.8,1.2,45.8
Nadiya,2024-05-21,0.0,1.2,43.9
Nadiya,2024-05-22,0.9,1.2,39.3
Nadiya,2024-05-23,1.3,1.2,44.5
Nadiya,2024-05-24,1.9,1.2,42.9
Nadiya,2024-05-25,1.3,1.2,43.4
Nadiya,2024-05-26,1.5,1.2,39.9
Nadiya,2024-05-27,0.1,1.2,41.5
Nadiya,2024-05-28,0.5,1.2,45.5
Nadiya,2024-05-29,4.4,1.2,40.3
Nadiya,2024-05-30,0.6,1.2,41.5
Nadiya,2024-05-31,0.0,1.2,43.8
Nadiya,2024-06-01,5.4,6.0,38.9
Nadiya,2024-06-02,3.2,6.0,40.9
Nadiya,2024-06-03,3.9,6.0,36.7
Nadiya,2024-06-04,3.4,6.0,38.2
Nadiya,2024-06-05,1.7,6.0,39.3
Nadiya,2024-06-06,1.0,6.0,37.8
Nadiya,2024-06-07,7.4,6.0,37.2
Nadiya,2024-06-08,1.8,6.0,39.2
Nadiya,2024-06-09,1.5,6.0,39.8
Nadiya,2024-06-10,1.5,6.0,40.1
Nadiya,2024-06-11,4.4,6.0,37.8
Nadiya,2024-06-12,1.0,6.0,40.2
Nadiya,2024-06-13,1.7,6.0,41.1
Nadiya,2024-06-14,1.4,6.0,38.1
Nadiya,2024-06-15,4.7,6.0,37.5
Nadiya,2024-06-16,0.4,6.0,37.8
Nadiya,2024-06-17,4.6,6.0,41.3
Nadiya,2024-06-18,7.7,6.0,36.5
Nadiya,2024-06-19,8.4,6.0,38.9
Nadiya,2024-06-20,4.1,6.0,39.7
Nadiya,2024-06-21,2.8,6.0,38.7
Nadiya,2024-06-22,5.2,6.0,38.7
Nadiya,2024-06-23,0.4,6.0,39.8
Nadiya,2024-06-24,1.2,6.0,39.3
Nadiya,2024-06-25,5.9,6.0,40.2
Nadiya,2024-06-26,5.8,6.0,39.3
Nadiya,2024-06-27,7.8,6.0,37.2
Nadiya,2024-06-28,3.2,6.0,40.7
Nadiya,2024-06-29,1.0,6.0,38.8
Nadiya,2024-06-30,2.4,6.0,38.9
Nadiya,2024-07-01,28.3,10.5,32.8
Nadiya,2024-07-02,7.1,10.5,30.9
Nadiya,2024-07-03,7.1,10.5,31.4
Nadiya,2024-07-04,2.8,10.5,33.3
Nadiya,2024-07-05,38.5,10.5,34.0
Nadiya,2024-07-06,4.2,10.5,30.0
Nadiya,2024-07-07,13.0,10.5,36.5
Nadiya,2024-07-08,35.9,10.5,33.6
Nadiya,2024-07-09,9.3,10.5,32.1
Nadiya,2024-07-10,12.6,10.5,32.2
Nadiya,2024-07-11,28.7,10.5,33.1
Nadiya,2024-07-12,0.9,10.5,33.5
Nadiya,2024-07-13,4.3,10.5,32.7
Nadiya,2024-07-14,11.7,10.5,32.8
Nadiya,2024-07-15,0.5,10.5,32.6
Nadiya,2024-07-16,8.2,10.5,33.7
Nadiya,2024-07-17,0.7,10.5,31.4
Nadiya,2024-07-18,11.1,10.5,31.0
Nadiya,2024-07-19,0.4,10.5,32.4
Nadiya,2024-07-20,12.0,10.5,31.9
Nadiya,2024-07-21,13.2,10.5,34.2
Nadiya,2024-07-22,19.1,10.5,35.0
Nadiya,2024-07-23,3.7,10.5,32.6
Nadiya,2024-07-24,1.3,10.5,33.6
Nadiya,2024-07-25,27.8,10.5,36.2
Nadiya,2024-07-26,6.6,10.5,34.4
Nadiya,2024-07-27,13.8,10.5,33.2
Nadiya,2024-07-28,1.9,10.5,33.4
Nadiya,2024-07-29,1.8,10.5,32.9
Nadiya,2024-07-30,7.5,10.5,34.5
Nadiya,2024-07-31,12.5,10.5,37.1
Nadiya,2024-08-01,0.4,9.5,32.0
Nadiya,2024-08-02,8.4,9.5,31.1
Nadiya,2024-08-03,12.7,9.5,29.1
Nadiya,2024-08-04,15.0,9.5,34.4
Nadiya,2024-08-05,3.9,9.5,32.7
Nadiya,2024-08-06,15.3,9.5,35.3
Nadiya,2024-08-07,3.3,9.5,31.7
Nadiya,2024-08-08,7.8,9.5,33.1
Nadiya,2024-08-09,2.9,9.5,31.5
Nadiya,2024-08-10,23.0,9.5,30.1
Nadiya,2024-08-11,6.2,9.5,32.0
Nadiya,2024-08-12,1.8,9.5,30.6
Nadiya,2024-08-13,15.9,9.5,30.4
Nadiya,2024-08-14,4.9,9.5,30.6
Nadiya,2024-08-15,4.4,9.5,32.3
Nadiya,2024-08-16,2.6,9.5,30.2
Nadiya,2024-08-17,13.0,9.5,32.8
Nadiya,2024-08-18,20.7,9.5,30.7
Nadiya,2024-08-19,27.3,9.5,31.5
Nadiya,2024-08-20,0.9,9.5,34.1
Nadiya,2024-08-21,4.5,9.5,33.0
Nadiya,2024-08-22,0.2,9.5,32.6
Nadiya,2024-08-23,19.5,9.5,34.9
Nadiya,2024-08-24,1.3,9.5,30.8
Nadiya,2024-08-25,12.8,9.5,30.3
Nadiya,2024-08-26,4.2,9.5,30.9
Nadiya,2024-08-27,1.3,9.5,31.4
Nadiya,2024-08-28,0.9,9.5,31.6
Nadiya,2024-08-29,3.1,9.5,32.2
Nadiya,2024-08-30,26.7,9.5,30.5
Nadiya,2024-08-31,16.6,9.5,30.1
Nadiya,2024-09-01,3.5,5.5,30.3
Nadiya,2024-09-02,7.3,5.5,31.8
Nadiya,2024-09-03,9.3,5.5,33.0
Nadiya,2024-09-04,5.0,5.5,32.7
Nadiya,2024-09-05,2.4,5.5,31.3
Nadiya,2024-09-06,4.8,5.5,32.3
Nadiya,2024-09-07,5.3,5.5,33.2
Nadiya,2024-09-08,2.4,5.5,32.1
Nadiya,2024-09-09,9.3,5.5,34.0
Nadiya,2024-09-10,13.3,5.5,32.9
Nadiya,2024-09-11,19.2,5.5,30.8
Nadiya,2024-09-12,0.1,5.5,31.4
Nadiya,2024-09-13,7.8,5.5,32.7
Nadiya,2024-09-14,1.3,5.5,34.0
Nadiya,2024-09-15,7.5,5.5,31.8
Nadiya,2024-09-16,4.0,5.5,32.0
Nadiya,2024-09-17,6.5,5.5,34.6
Nadiya,2024-09-18,7.6,5.5,32.3
Nadiya,2024-09-19,8.5,5.5,37.3
Nadiya,2024-09-20,5.8,5.5,33.9
Nadiya,2024-09-21,0.9,5.5,32.3
Nadiya,2024-09-22,1.2,5.5,32.7
Nadiya,2024-09-23,1.1,5.5,31.0
Nadiya,2024-09-24,13.8,5.5,31.1
Nadiya,2024-09-25,0.1,5.5,34.5
Nadiya,2024-09-26,5.0,5.5,32.2
Nadiya,2024-09-27,0.3,5.5,34.0
Nadiya,2024-09-28,5.0,5.5,35.1
Nadiya,2024-09-29,1.2,5.5,34.2
Nadiya,2024-09-30,0.2,5.5,33.2
Nadiya,2024-10-01,0.6,1.8,33.1
Nadiya,2024-10-02,0.1,1.8,31.9
Nadiya,2024-10-03,0.8,1.8,35.6
Nadiya,2024-10-04,4.7,1.8,30.3
Nadiya,2024-10-05,0.8,1.8,34.3
Nadiya,2024-10-06,1.2,1.8,33.2
Nadiya,2024-10-07,2.9,1.8,34.8
Nadiya,2024-10-08,2.2,1.8,32.7
Nadiya,2024-10-09,0.3,1.8,34.2
Nadiya,2024-10-10,6.8,1.8,36.1
Nadiya,2024-10-11,0.3,1.8,30.8
Nadiya,2024-10-12,1.4,1.8,33.3
Nadiya,2024-10-13,0.5,1.8,28.6
Nadiya,2024-10-14,0.3,1.8,36.0
Nadiya,2024-10-15,1.9,1.8,33.3
Nadiya,2024-10-16,1.2,1.8,33.0
Nadiya,2024-10-17,0.1,1.8,31.2
Nadiya,2024-10-18,2.9,1.8,32.1
Nadiya,2024-10-19,0.1,1.8,34.2
Nadiya,2024-10-20,0.5,1.8,30.9
Nadiya,2024-10-21,3.3,1.8,33.9
Nadiya,2024-10-22,0.7,1.8,34.2
Nadiya,2024-10-23,0.4,1.8,29.3
Nadiya,2024-10-24,2.7,1.8,32.5
Nadiya,2024-10-25,1.5,1.8,33.2
Nadiya,2024-10-26,4.4,1.8,32.1
Nadiya,2024-10-27,1.9,1.8,34.5
Nadiya,2024-10-28,5.0,1.8,31.2
Nadiya,2024-10-29,2.3,1.8,37.6
Nadiya,2024-10-30,2.2,1.8,33.7
Nadiya,2024-10-31,0.6,1.8,35.2
Nadiya,2024-11-01,0.5,0.5,29.0
Nadiya,2024-11-02,0.2,0.5,26.3
Nadiya,2024-11-03,0.2,0.5,28.5
Nadiya,2024-11-04,0.1,0.5,30.7
Nadiya,2024-11-05,0.0,0.5,28.1
Nadiya,2024-11-06,0.5,0.5,30.5
Nadiya,2024-11-07,0.3,0.5,28.2
Nadiya,2024-11-08,0.3,0.5,28.9
Nadiya,2024-11-09,0.2,0.5,29.6
Nadiya,2024-11-10,0.7,0.5,28.5
Nadiya,2024-11-11,0.1,0.5,27.0
Nadiya,2024-11-12,0.2,0.5,30.3
Nadiya,2024-11-13,0.1,0.5,29.7
Nadiya,2024-11-14,0.0,0.5,30.3
Nadiya,2024-11-15,0.3,0.5,28.7
Nadiya,2024-11-16,0.3,0.5,32.7
Nadiya,2024-11-17,0.3,0.5,27.0
Nadiya,2024-11-18,0.2,0.5,28.2
Nadiya,2024-11-19,0.4,0.5,31.9
Nadiya,2024-11-20,0.5,0.5,30.4
Nadiya,2024-11-21,1.0,0.5,29.0
Nadiya,2024-11-22,0.5,0.5,31.7
Nadiya,2024-11-23,0.9,0.5,32.2
Nadiya,2024-11-24,0.2,0.5,24.1
Nadiya,2024-11-25,0.1,0.5,30.5
Nadiya,2024-11-26,0.2,0.5,24.9
Nadiya,2024-11-27,0.3,0.5,30.8
Nadiya,2024-11-28,0.1,0.5,29.8
Nadiya,2024-11-29,0.1,0.5,27.2
Nadiya,2024-11-30,0.1,0.5,26.1
Nadiya,2024-12-01,0.2,0.3,26.4
Nadiya,2024-12-02,0.9,0.3,26.3
Nadiya,2024-12-03,0.5,0.3,27.6
Nadiya,2024-12-04,0.0,0.3,27.2
Nadiya,2024-12-05,2.0,0.3,25.9
Nadiya,2024-12-06,0.9,0.3,26.0
Nadiya,2024-12-07,0.3,0.3,26.0
Nadiya,2024-12-08,0.4,0.3,23.0
Nadiya,2024-12-09,0.7,0.3,25.4
Nadiya,2024-12-10,0.2,0.3,23.4
Nadiya,2024-12-11,0.3,0.3,23.3
Nadiya,2024-12-12,0.3,0.3,26.7
Nadiya,2024-12-13,0.4,0.3,25.6
Nadiya,2024-12-14,0.4,0.3,23.9
Nadiya,2024-12-15,0.1,0.3,23.8
Nadiya,2024-12-16,0.7,0.3,25.4
Nadiya,2024-12-17,0.0,0.3,25.3
Nadiya,2024-12-18,0.1,0.3,23.8
Nadiya,2024-12-19,0.0,0.3,26.1
Nadiya,2024-12-20,0.1,0.3,25.6
Nadiya,2024-12-21,0.4,0.3,24.9
Nadiya,2024-12-22,0.4,0.3,25.7
Nadiya,2024-12-23,0.1,0.3,26.6
Nadiya,2024-12-24,0.3,0.3,26.9
Nadiya,2024-12-25,0.6,0.3,23.4
Nadiya,2024-12-26,0.3,0.3,26.3
Nadiya,2024-12-27,0.3,0.3,26.1
Nadiya,2024-12-28,0.0,0.3,26.2
Nadiya,2024-12-29,0.1,0.3,26.7
Nadiya,2024-12-30,0.9,0.3,26.4
Nadiya,2024-12-31,0.1,0.3,27.3
Nadiya,2025-01-01,0.8,0.4,22.7
Nadiya,2025-01-02,0.1,0.4,29.3
Nadiya,2025-01-03,0.0,0.4,25.6
Nadiya,2025-01-04,0.3,0.4,25.1
Nadiya,2025-01-05,0.0,0.4,24.8
Nadiya,2025-01-06,0.0,0.4,25.0
Nadiya,2025-01-07,0.0,0.4,29.1
Nadiya,2025-01-08,0.2,0.4,28.4
Nadiya,2025-01-09,0.2,0.4,26.4
Nadiya,2025-01-10,0.1,0.4,25.8
Nadiya,2025-01-11,0.7,0.4,25.6
Nadiya,2025-01-12,0.3,0.4,26.4
Nadiya,2025-01-13,0.0,0.4,24.4
Nadiya,2025-01-14,0.2,0.4,25.2
Nadiya,2025-01-15,0.1,0.4,29.2
Nadiya,2025-01-16,0.3,0.4,27.4
Nadiya,2025-01-17,0.6,0.4,28.0
Nadiya,2025-01-18,0.2,0.4,23.5
Nadiya,2025-01-19,1.4,0.4,26.7
Nadiya,2025-01-20,1.0,0.4,25.9
Nadiya,2025-01-21,0.1,0.4,23.7
Nadiya,2025-01-22,0.1,0.4,23.9
Nadiya,2025-01-23,0.5,0.4,25.8
Nadiya,2025-01-24,0.9,0.4,27.9
Nadiya,2025-01-25,0.0,0.4,27.7
Nadiya,2025-01-26,0.3,0.4,21.6
Nadiya,2025-01-27,0.1,0.4,29.9
Nadiya,2025-01-28,0.1,0.4,26.0
Nadiya,2025-01-29,0.5,0.4,25.6
Nadiya,2025-01-30,0.4,0.4,25.5
Nadiya,2025-01-31,0.3,0.4,27.7
Nadiya,2025-02-01,0.2,0.3,28.8
Nadiya,2025-02-02,0.2,0.3,31.0
Nadiya,2025-02-03,0.0,0.3,30.3
Nadiya,2025-02-04,0.4,0.3,31.2
Nadiya,2025-02-05,0.4,0.3,28.2
Nadiya,2025-02-06,0.0,0.3,31.6
Nadiya,2025-02-07,0.2,0.3,30.8
Nadiya,2025-02-08,0.1,0.3,27.4
Nadiya,2025-02-09,0.0,0.3,28.5
Nadiya,2025-02-10,0.1,0.3,26.3
Nadiya,2025-02-11,0.5,0.3,28.7
Nadiya,2025-02-12,0.0,0.3,27.7
Nadiya,2025-02-13,1.4,0.3,30.4
Nadiya,2025-02-14,0.4,0.3,28.6
Nadiya,2025-02-15,0.1,0.3,28.1
Nadiya,2025-02-16,0.6,0.3,28.5
Nadiya,2025-02-17,0.1,0.3,29.8
Nadiya,2025-02-18,0.2,0.3,29.9
Nadiya,2025-02-19,0.1,0.3,26.4
Nadiya,2025-02-20,0.3,0.3,27.4
Nadiya,2025-02-21,0.0,0.3,31.5
Nadiya,2025-02-22,0.0,0.3,26.4
Nadiya,2025-02-23,0.2,0.3,27.8
Nadiya,2025-02-24,0.1,0.3,28.7
Nadiya,2025-02-25,0.2,0.3,30.6
Nadiya,2025-02-26,0.4,0.3,27.0
Nadiya,2025-02-27,0.0,0.3,29.5
Nadiya,2025-02-28,0.3,0.3,29.7
Nadiya,2025-03-01,0.5,0.5,32.8
Nadiya,2025-03-02,0.5,0.5,37.8
Nadiya,2025-03-03,0.6,0.5,34.6
Nadiya,2025-03-04,0.3,0.5,30.0
Nadiya,2025-03-05,0.6,0.5,34.6
Nadiya,2025-03-06,0.3,0.5,33.6
Nadiya,2025-03-07,0.9,0.5,33.1
Nadiya,2025-03-08,0.4,0.5,33.9
Nadiya,2025-03-09,0.1,0.5,32.0
Nadiya,2025-03-10,1.2,0.5,33.2
Nadiya,2025-03-11,0.4,0.5,35.7
Nadiya,2025-03-12,1.5,0.5,33.1
Nadiya,2025-03-13,0.2,0.5,33.7
Nadiya,2025-03-14,1.7,0.5,31.8
Nadiya,2025-03-15,0.4,0.5,37.7
Nadiya,2025-03-16,0.9,0.5,32.8
Nadiya,2025-03-17,0.4,0.5,35.3
Nadiya,2025-03-18,0.6,0.5,34.7
Nadiya,2025-03-19,0.6,0.5,35.6
Nadiya,2025-03-20,0.4,0.5,35.3
Nadiya,2025-03-21,0.0,0.5,33.1
Nadiya,2025-03-22,0.3,0.5,36.2
Nadiya,2025-03-23,0.0,0.5,31.0
Nadiya,2025-03-24,0.8,0.5,33.9
Nadiya,2025-03-25,0.4,0.5,35.5
Nadiya,2025-03-26,0.5,0.5,33.3
Nadiya,2025-03-27,0.7,0.5,33.7
Nadiya,2025-03-28,0.4,0.5,34.7
Nadiya,2025-03-29,0.6,0.5,35.2
Nadiya,2025-03-30,0.4,0.5,35.7
Nadiya,2025-03-31,0.0,0.5,33.8
Nadiya,2025-04-01,1.2,0.7,37.9
Nadiya,2025-04-02,0.5,0.7,40.3
Nadiya,2025-04-03,0.1,0.7,37.5
Nadiya,2025-04-04,0.7,0.7,39.1
Nadiya,2025-04-05,0.0,0.7,38.9
Nadiya,2025-04-06,0.2,0.7,40.7
Nadiya,2025-04-07,0.9,0.7,36.7
Nadiya,2025-04-08,0.4,0.7,40.7
Nadiya,2025-04-09,0.4,0.7,38.2
Nadiya,2025-04-10,0.4,0.7,38.9
Nadiya,2025-04-11,0.7,0.7,43.3
Nadiya,2025-04-12,0.2,0.7,37.8
Nadiya,2025-04-13,1.9,0.7,38.1
Nadiya,2025-04-14,0.3,0.7,37.2
Nadiya,2025-04-15,0.5,0.7,35.1
Nadiya,2025-04-16,0.0,0.7,38.6
Nadiya,2025-04-17,0.4,0.7,38.7
Nadiya,2025-04-18,0.1,0.7,38.7
Nadiya,2025-04-19,0.5,0.7,38.2
Nadiya,2025-04-20,0.7,0.7,39.3
Nadiya,2025-04-21,0.9,0.7,37.5
Nadiya,2025-04-22,0.3,0.7,39.7
Nadiya,2025-04-23,0.2,0.7,36.4
Nadiya,2025-04-24,1.0,0.7,39.1
Nadiya,2025-04-25,0.0,0.7,39.4
Nadiya,2025-04-26,0.1,0.7,40.9
Nadiya,2025-04-27,0.0,0.7,38.3
Nadiya,2025-04-28,0.2,0.7,38.9
Nadiya,2025-04-29,0.0,0.7,38.9
Nadiya,2025-04-30,0.4,0.7,38.4
Nadiya,2025-05-01,2.6,1.2,42.9
Nadiya,2025-05-02,1.3,1.2,45.2
Nadiya,2025-05-03,0.0,1.2,39.8
Nadiya,2025-05-04,1.8,1.2,39.7
Nadiya,2025-05-05,1.9,1.2,41.0
Nadiya,2025-05-06,0.2,1.2,41.3
Nadiya,2025-05-07,0.2,1.2,41.6
Nadiya,2025-05-08,1.1,1.2,40.8
Nadiya,2025-05-09,1.7,1.2,43.7
Nadiya,2025-05-10,2.9,1.2,41.1
Nadiya,2025-05-11,1.3,1.2,42.3
Nadiya,2025-05-12,1.4,1.2,41.5
Nadiya,2025-05-13,1.5,1.2,43.3
Nadiya,2025-05-14,1.4,1.2,42.3
Nadiya,2025-05-15,4.2,1.2,40.2
Nadiya,2025-05-16,0.2,1.2,43.1
Nadiya,2025-05-17,2.3,1.2,41.0
Nadiya,2025-05-18,0.9,1.2,41.2
Nadiya,2025-05-19,0.2,1.2,42.8
Nadiya,2025-05-20,1.8,1.2,41.6
Nadiya,2025-05-21,0.1,1.2,40.7
Nadiya,2025-05-22,1.2,1.2,43.3
Nadiya,2025-05-23,2.2,1.2,40.1
Nadiya,2025-05-24,1.0,1.2,40.8
Nadiya,2025-05-25,0.6,1.2,42.9
Nadiya,2025-05-26,1.8,1.2,42.2
Nadiya,2025-05-27,0.1,1.2,42.7
Nadiya,2025-05-28,0.8,1.2,43.4
Nadiya,2025-05-29,1.4,1.2,39.8
Nadiya,2025-05-30,0.1,1.2,40.4
Nadiya,2025-05-31,2.1,1.2,42.2
Nadiya,2025-06-01,10.1,6.0,36.2
Nadiya,2025-06-02,3.6,6.0,38.6
Nadiya,2025-06-03,8.0,6.0,40.6
Nadiya,2025-06-04,0.6,6.0,37.7
Nadiya,2025-06-05,19.8,6.0,37.0
Nadiya,2025-06-06,1.1,6.0,38.8
Nadiya,2025-06-07,5.1,6.0,39.6
Nadiya,2025-06-08,6.8,6.0,38.0
Nadiya,2025-06-09,3.8,6.0,39.4
Nadiya,2025-06-10,5.0,6.0,36.8
Nadiya,2025-06-11,12.2,6.0,38.3
Nadiya,2025-06-12,1.9,6.0,39.1
Nadiya,2025-06-13,6.0,6.0,40.5
Nadiya,2025-06-14,14.4,6.0,37.9
Nadiya,2025-06-15,7.2,6.0,39.7
Nadiya,2025-06-16,25.7,6.0,40.3
Nadiya,2025-06-17,3.9,6.0,38.6
Nadiya,2025-06-18,1.4,6.0,38.4
Nadiya,2025-06-19,10.6,6.0,40.6
Nadiya,2025-06-20,1.6,6.0,39.2
Nadiya,2025-06-21,3.4,6.0,38.8
Nadiya,2025-06-22,7.3,6.0,38.5
Nadiya,2025-06-23,1.3,6.0,40.0
Nadiya,2025-06-24,0.1,6.0,40.6
Nadiya,2025-06-25,1.1,6.0,37.8
Nadiya,2025-06-26,8.7,6.0,40.9
Nadiya,2025-06-27,3.8,6.0,40.6
Nadiya,2025-06-28,3.1,6.0,37.9
Nadiya,2025-06-29,10.5,6.0,37.5
Nadiya,2025-06-30,4.3,6.0,41.7
Nadiya,2025-07-01,6.5,10.5,33.3
Nadiya,2025-07-02,0.6,10.5,32.7
Nadiya,2025-07-03,1.0,10.5,34.5
Nadiya,2025-07-04,23.6,10.5,33.4
Nadiya,2025-07-05,5.1,10.5,32.2
Nadiya,2025-07-06,1.8,10.5,34.7
Nadiya,2025-07-07,8.1,10.5,32.2
Nadiya,2025-07-08,19.5,10.5,37.2
Nadiya,2025-07-09,1.7,10.5,33.5
Nadiya,2025-07-10,7.1,10.5,33.5
Nadiya,2025-07-11,8.4,10.5,33.5
Nadiya,2025-07-12,0.3,10.5,30.9
Nadiya,2025-07-13,82.5,10.5,34.5
Nadiya,2025-07-14,16.2,10.5,32.8
Nadiya,2025-07-15,0.3,10.5,35.8
Nadiya,2025-07-16,2.7,10.5,35.2
Nadiya,2025-07-17,4.8,10.5,33.1
Nadiya,2025-07-18,32.7,10.5,33.9
Nadiya,2025-07-19,18.7,10.5,32.7
Nadiya,2025-07-20,6.8,10.5,33.8
Nadiya,2025-07-21,1.5,10.5,32.6
Nadiya,2025-07-22,12.0,10.5,33.3
