enterprise_id,date,txn_count,value_index,inflow_outflow,payer_diversity
13,2024-02-18,6,0.949,1.122,0.786
13,2024-02-19,9,1.261,1.141,0.714
13,2024-02-20,11,1.172,1.166,0.745
13,2024-02-21,17,1.374,1.345,0.724
13,2024-02-22,12,1.208,1.137,0.699
13,2024-02-23,11,1.011,1.162,0.762
13,2024-02-24,14,0.937,0.96,0.457
13,2024-02-25,11,1.504,1.323,0.719
13,2024-02-26,7,1.129,1.045,0.699
13,2024-02-27,18,1.099,1.115,0.64
13,2024-02-28,4,1.088,1.136,0.755
13,2024-02-29,5,0.821,1.005,0.535
13,2024-03-01,10,0.966,1.167,0.509
13,2024-03-02,8,0.847,0.93,0.4
13,2024-03-03,9,0.951,1.208,0.987
13,2024-03-04,9,1.072,1.057,0.708
13,2024-03-05,12,1.035,1.052,0.657
13,2024-03-06,8,0.992,1.189,0.755
13,2024-03-07,15,1.287,1.103,0.767
13,2024-03-08,10,0.926,1.048,0.665
13,2024-03-09,12,1.093,1.175,0.685
13,2024-03-10,7,0.862,0.949,0.572
13,2024-03-11,12,0.95,0.982,0.546
13,2024-03-12,10,0.813,0.823,0.472
13,2024-03-13,6,1.041,1.017,0.536
13,2024-03-14,9,1.08,0.996,0.567
13,2024-03-15,9,0.875,0.976,0.623
13,2024-03-16,8,0.771,0.912,0.574
13,2024-03-17,17,0.95,0.913,0.497
13,2024-03-18,12,1.097,0.903,0.427
13,2024-03-19,17,0.877,0.941,0.549
13,2024-03-20,10,0.968,0.918,0.408
13,2024-03-21,12,0.745,0.752,0.4
13,2024-03-22,7,1.198,1.071,0.62
13,2024-03-23,11,0.792,0.926,0.613
13,2024-03-24,7,0.891,0.998,0.418
13,2024-03-25,10,0.944,1.037,0.527
13,2024-03-26,9,0.991,1.026,0.627
13,2024-03-27,8,0.864,0.978,0.527
13,2024-03-28,11,0.972,0.976,0.482
13,2024-03-29,11,0.957,0.967,0.598
13,2024-03-30,12,1.035,1.05,0.552
13,2024-03-31,10,0.766,0.809,0.546
13,2024-04-01,14,0.986,1.017,0.458
13,2024-04-02,6,0.845,0.894,0.496
13,2024-04-03,10,0.898,1.01,0.44
13,2024-04-04,6,0.793,0.908,0.37
13,2024-04-05,12,0.664,0.869,0.58
13,2024-04-06,10,0.881,0.882,0.589
13,2024-04-07,7,0.727,0.81,0.448
13,2024-04-08,9,0.774,0.805,0.584
13,2024-04-09,16,0.935,0.995,0.55
13,2024-04-10,10,0.625,0.754,0.377
13,2024-04-11,8,0.697,0.737,0.384
13,2024-04-12,9,0.544,0.693,0.527
13,2024-04-13,5,0.885,0.87,0.585
13,2024-04-14,3,0.665,0.65,0.298
13,2024-04-15,5,0.895,0.893,0.67
13,2024-04-16,8,0.658,0.782,0.514
13,2024-04-17,9,0.782,0.779,0.456
13,2024-04-18,8,0.669,0.726,0.437
13,2024-04-19,14,0.873,0.913,0.529
13,2024-04-20,12,0.83,0.802,0.508
13,2024-04-21,7,0.743,0.785,0.402
13,2024-04-22,4,0.787,0.875,0.593
13,2024-04-23,6,0.781,0.887,0.378
13,2024-04-24,9,0.827,0.937,0.604
13,2024-04-25,4,0.691,0.751,0.352
13,2024-04-26,5,0.739,0.724,0.262
13,2024-04-27,8,0.776,0.787,0.428
13,2024-04-28,6,0.78,0.863,0.427
13,2024-04-29,6,0.757,0.751,0.378
13,2024-04-30,11,1.011,0.866,0.436
13,2024-05-01,3,0.668,0.646,0.353
13,2024-05-02,6,0.636,0.694,0.354
13,2024-05-03,9,0.588,0.652,0.418
13,2024-05-04,19,0.762,0.728,0.404
13,2024-05-05,8,0.535,0.573,0.27
13,2024-05-06,8,0.697,0.706,0.473
13,2024-05-07,7,0.72,0.686,0.415
13,2024-05-08,4,0.838,0.818,0.421
13,2024-05-09,6,0.656,0.756,0.362
13,2024-05-10,7,0.743,0.803,0.477
13,2024-05-11,8,0.817,0.87,0.579
13,2024-05-12,7,0.467,0.678,0.385
13,2024-05-13,2,0.634,0.693,0.408
13,2024-05-14,8,0.601,0.71,0.491
13,2024-05-15,10,0.651,0.811,0.529
13,2024-05-16,10,0.689,0.713,0.302
13,2024-05-17,5,0.759,0.721,0.36
13,2024-05-18,3,0.706,0.748,0.417
13,2024-05-19,7,0.868,0.835,0.569
13,2024-05-20,8,0.84,0.839,0.485
13,2024-05-21,6,0.878,0.822,0.402
13,2024-05-22,9,0.797,0.76,0.488
13,2024-05-23,10,0.619,0.849,0.584
13,2024-05-24,14,0.764,0.792,0.389
13,2024-05-25,10,0.794,0.769,0.551
13,2024-05-26,11,0.563,0.698,0.461
13,2024-05-27,11,0.726,0.695,0.483
13,2024-05-28,10,0.799,0.895,0.563
13,2024-05-29,4,0.551,0.65,0.382
13,2024-05-30,8,0.891,0.817,0.536
13,2024-05-31,4,0.684,0.735,0.299
13,2024-06-01,18,0.992,1.008,0.57
13,2024-06-02,7,0.819,0.869,0.534
13,2024-06-03,16,0.632,0.734,0.326
13,2024-06-04,9,0.728,0.79,0.476
13,2024-06-05,12,0.786,0.825,0.538
13,2024-06-06,5,0.843,0.91,0.521
13,2024-06-07,8,0.854,0.906,0.54
13,2024-06-08,8,0.923,0.895,0.545
13,2024-06-09,9,1.004,0.946,0.499
13,2024-06-10,8,0.937,0.999,0.675
13,2024-06-11,8,0.959,1.029,0.599
13,2024-06-12,11,0.775,0.863,0.422
13,2024-06-13,11,1.041,1.049,0.574
13,2024-06-14,15,0.961,0.995,0.487
13,2024-06-15,13,0.955,0.977,0.444
13,2024-06-16,9,0.656,0.765,0.599
13,2024-06-17,8,0.827,0.843,0.44
13,2024-06-18,13,1.168,0.969,0.605
13,2024-06-19,6,0.753,0.769,0.438
13,2024-06-20,5,0.824,0.856,0.718
13,2024-06-21,8,0.866,1.104,0.661
13,2024-06-22,12,1.001,0.998,0.647
13,2024-06-23,14,1.204,1.054,0.539
13,2024-06-24,13,0.704,0.944,0.45
13,2024-06-25,9,0.936,0.937,0.445
13,2024-06-26,12,0.85,0.993,0.674
13,2024-06-27,5,1.045,0.993,0.382
13,2024-06-28,11,0.835,0.979,0.606
13,2024-06-29,7,0.762,0.941,0.626
13,2024-06-30,16,1.001,1.036,0.559
13,2024-07-01,8,1.127,1.132,0.61
13,2024-07-02,11,1.028,1.092,0.616
13,2024-07-03,13,0.883,0.891,0.431
13,2024-07-04,7,0.887,1.0,0.568
13,2024-07-05,10,1.133,1.096,0.594
13,2024-07-06,16,1.366,1.149,0.791
13,2024-07-07,14,0.852,0.929,0.479
13,2024-07-08,11,0.969,0.915,0.717
13,2024-07-09,8,0.795,0.927,0.555
13,2024-07-10,10,0.755,0.846,0.439
13,2024-07-11,11,1.097,1.075,0.684
13,2024-07-12,16,1.153,1.134,0.4
13,2024-07-13,14,1.015,1.061,0.605
13,2024-07-14,14,0.883,1.027,0.582
13,2024-07-15,16,1.12,1.196,0.674
13,2024-07-16,14,1.03,1.094,0.653
13,2024-07-17,14,1.041,1.166,0.658
13,2024-07-18,7,0.984,1.053,0.546
13,2024-07-19,9,0.945,0.963,0.665
13,2024-07-20,10,1.016,1.006,0.56
13,2024-07-21,7,1.036,1.073,0.459
13,2024-07-22,12,1.093,1.004,0.611
13,2024-07-23,15,1.046,1.147,0.81
13,2024-07-24,8,1.005,0.969,0.461
13,2024-07-25,6,0.885,0.964,0.57
13,2024-07-26,7,0.756,0.942,0.418
13,2024-07-27,9,1.208,1.1,0.537
13,2024-07-28,12,1.175,1.124,0.598
13,2024-07-29,12,0.736,0.949,0.524
13,2024-07-30,10,0.797,0.946,0.511
13,2024-07-31,10,0.913,0.875,0.46
13,2024-08-01,15,1.045,1.137,0.513
13,2024-08-02,8,0.902,1.039,0.572
13,2024-08-03,7,1.206,1.21,0.807
13,2024-08-04,11,0.987,1.049,0.416
13,2024-08-05,10,1.296,1.099,0.722
13,2024-08-06,19,0.909,1.079,0.616
13,2024-08-07,8,0.865,1.141,0.544
13,2024-08-08,6,0.956,0.973,0.774
13,2024-08-09,7,0.952,1.053,0.61
13,2024-08-10,19,1.3,1.213,0.853
13,2024-08-11,10,1.179,1.139,0.715
13,2024-08-12,15,0.965,1.003,0.504
13,2024-08-13,18,1.406,1.261,0.585
13,2024-08-14,10,0.862,1.089,0.698
13,2024-08-15,11,0.984,1.03,0.51
13,2024-08-16,12,0.741,0.972,0.628
13,2024-08-17,14,0.953,0.973,0.648
13,2024-08-18,10,1.181,1.038,0.634
13,2024-08-19,16,0.865,1.018,0.721
13,2024-08-20,10,0.951,0.96,0.379
13,2024-08-21,17,0.893,1.009,0.539
13,2024-08-22,9,0.992,1.011,0.423
13,2024-08-23,12,0.943,1.129,0.488
13,2024-08-24,17,1.136,1.115,0.757
13,2024-08-25,12,1.085,1.077,0.674
13,2024-08-26,14,0.86,0.943,0.452
13,2024-08-27,9,0.965,0.99,0.547
13,2024-08-28,10,0.916,1.133,0.674
13,2024-08-29,4,0.947,0.885,0.51
13,2024-08-30,16,1.039,1.061,0.643
13,2024-08-31,15,1.354,1.329,0.928
13,2024-09-01,13,1.172,1.228,0.672
13,2024-09-02,11,1.052,1.136,0.608
13,2024-09-03,12,1.297,1.095,0.593
13,2024-09-04,5,1.041,1.064,0.477
13,2024-09-05,11,1.079,1.064,0.595
13,2024-09-06,16,1.273,1.153,0.584
13,2024-09-07,11,0.971,0.987,0.684
13,2024-09-08,12,0.817,1.059,0.432
13,2024-09-09,12,1.009,1.091,0.588
13,2024-09-10,11,1.168,1.155,0.714
13,2024-09-11,12,0.941,1.119,0.681
13,2024-09-12,12,1.055,1.132,0.706
13,2024-09-13,9,0.89,1.124,0.528
13,2024-09-14,9,0.944,1.053,0.515
13,2024-09-15,15,1.167,1.211,0.73
13,2024-09-16,14,1.089,1.107,0.436
13,2024-09-17,17,1.023,1.111,0.621
13,2024-09-18,12,1.094,1.167,0.714
13,2024-09-19,7,0.987,1.113,0.648
13,2024-09-20,15,0.98,1.113,0.543
13,2024-09-21,18,1.263,1.317,0.88
13,2024-09-22,15,0.888,1.02,0.518
13,2024-09-23,8,1.02,1.186,0.439
13,2024-09-24,11,1.112,1.143,0.559
13,2024-09-25,13,1.178,1.15,0.687
13,2024-09-26,13,1.017,1.053,0.708
13,2024-09-27,8,1.072,1.123,0.714
13,2024-09-28,8,1.366,1.231,0.714
13,2024-09-29,8,1.194,1.368,0.884
13,2024-09-30,15,1.141,1.171,0.596
13,2024-10-01,13,1.325,1.509,0.609
13,2024-10-02,9,1.079,1.187,0.703
13,2024-10-03,18,1.371,1.333,0.689
13,2024-10-04,12,1.006,1.105,0.54
13,2024-10-05,10,1.055,1.17,0.723
13,2024-10-06,14,1.029,1.146,0.793
13,2024-10-07,17,1.086,1.233,0.607
13,2024-10-08,13,1.288,1.144,0.68
13,2024-10-09,11,1.146,1.14,0.751
13,2024-10-10,11,1.088,1.376,0.859
13,2024-10-11,13,1.285,1.294,0.702
13,2024-10-12,17,1.078,1.235,0.608
13,2024-10-13,9,1.081,0.986,0.665
13,2024-10-14,9,0.884,1.13,0.718
13,2024-10-15,16,1.217,1.272,0.727
13,2024-10-16,11,0.924,1.242,0.707
13,2024-10-17,11,1.158,1.179,0.743
13,2024-10-18,14,1.102,1.186,0.754
13,2024-10-19,8,1.335,1.274,0.65
13,2024-10-20,9,1.118,1.322,1.0
13,2024-10-21,13,1.392,1.408,0.956
13,2024-10-22,22,1.395,1.565,0.791
13,2024-10-23,17,1.063,1.282,0.797
13,2024-10-24,11,1.41,1.312,0.725
13,2024-10-25,11,1.068,1.057,0.601
13,2024-10-26,11,1.254,1.291,0.776
13,2024-10-27,13,0.92,1.08,0.645
13,2024-10-28,16,1.502,1.496,1.0
13,2024-10-29,10,1.192,1.115,0.387
13,2024-10-30,11,1.212,1.269,1.0
13,2024-10-31,12,1.027,1.315,0.65
13,2024-11-01,17,1.233,1.31,0.712
13,2024-11-02,12,1.284,1.32,0.808
13,2024-11-03,9,1.059,1.119,0.621
13,2024-11-04,19,1.024,1.243,0.737
13,2024-11-05,12,1.237,1.173,0.692
13,2024-11-06,14,1.169,1.265,0.804
13,2024-11-07,20,1.476,1.381,0.697
13,2024-11-08,13,1.372,1.349,0.845
13,2024-11-09,13,0.955,1.086,0.52
13,2024-11-10,8,1.138,1.177,0.876
13,2024-11-11,15,1.68,1.466,0.952
13,2024-11-12,20,1.35,1.291,0.677
13,2024-11-13,11,1.322,1.415,0.823
13,2024-11-14,13,1.33,1.395,0.532
13,2024-11-15,13,1.149,1.167,0.498
13,2024-11-16,14,1.079,1.419,0.855
13,2024-11-17,9,1.095,1.256,0.72
13,2024-11-18,22,1.355,1.555,0.836
13,2024-11-19,15,1.281,1.306,0.468
13,2024-11-20,14,1.647,1.531,0.51
13,2024-11-21,15,1.35,1.201,0.731
13,2024-11-22,15,1.38,1.393,0.804
13,2024-11-23,20,1.803,1.509,0.853
13,2024-11-24,17,1.205,1.238,0.732
13,2024-11-25,20,1.13,1.328,0.749
13,2024-11-26,11,1.119,1.326,0.593
13,2024-11-27,15,1.495,1.411,1.0
13,2024-11-28,19,1.183,1.383,0.632
13,2024-11-29,15,1.431,1.455,0.782
13,2024-11-30,8,1.121,1.157,0.615
13,2024-12-01,8,1.355,1.364,0.875
13,2024-12-02,18,1.257,1.37,0.795
13,2024-12-03,16,1.329,1.335,0.776
13,2024-12-04,9,1.2,1.269,0.818
13,2024-12-05,19,1.236,1.199,0.822
13,2024-12-06,13,1.287,1.197,0.581
13,2024-12-07,13,1.345,1.441,0.755
13,2024-12-08,13,1.685,1.537,1.0
13,2024-12-09,19,1.545,1.413,0.712
13,2024-12-10,17,1.526,1.554,0.741
13,2024-12-11,9,0.951,1.144,0.803
13,2024-12-12,10,0.857,0.833,0.475
13,2024-12-13,6,1.189,1.096,0.721
13,2024-12-14,12,0.948,1.061,0.657
13,2024-12-15,9,0.843,0.987,0.707
13,2024-12-16,10,0.843,0.923,0.786
13,2024-12-17,14,0.94,1.079,0.53
13,2024-12-18,11,1.06,0.978,0.505
13,2024-12-19,12,0.932,0.963,0.641
13,2024-12-20,14,0.866,1.061,0.494
13,2024-12-21,4,0.944,0.953,0.557
13,2024-12-22,13,1.0,1.105,0.659
13,2024-12-23,13,0.967,0.989,0.489
13,2024-12-24,10,1.146,1.106,0.727
13,2024-12-25,11,0.971,0.988,0.584
13,2024-12-26,10,0.635,0.771,0.384
13,2024-12-27,10,0.946,0.917,0.521
13,2024-12-28,8,0.773,1.013,0.427
13,2024-12-29,13,1.163,1.168,0.68
13,2024-12-30,7,1.08,1.028,0.648
13,2024-12-31,10,1.102,1.188,0.67
13,2025-01-01,10,0.559,0.653,0.299
13,2025-01-02,7,0.56,0.549,0.316
13,2025-01-03,8,0.568,0.644,0.283
13,2025-01-04,5,0.594,0.658,0.333
13,2025-01-05,6,0.546,0.612,0.325
13,2025-01-06,7,0.656,0.651,0.392
13,2025-01-07,7,0.737,0.666,0.485
13,2025-01-08,8,0.685,0.599,0.341
13,2025-01-09,9,0.557,0.684,0.431
13,2025-01-10,9,0.563,0.701,0.407
13,2025-01-11,6,0.645,0.615,0.434
13,2025-01-12,5,0.679,0.711,0.331
13,2025-01-13,10,0.594,0.677,0.4
13,2025-01-14,10,0.776,0.775,0.418
13,2025-01-15,5,0.639,0.712,0.346
13,2025-01-16,7,0.786,0.683,0.285
13,2025-01-17,8,0.752,0.732,0.384
13,2025-01-18,6,0.536,0.639,0.317
13,2025-01-19,9,0.563,0.621,0.436
13,2025-01-20,4,0.686,0.633,0.327
13,2025-01-21,14,0.616,0.726,0.298
13,2025-01-22,4,0.591,0.618,0.325
13,2025-01-23,10,0.61,0.67,0.452
13,2025-01-24,5,0.534,0.624,0.349
13,2025-01-25,5,0.638,0.752,0.444
13,2025-01-26,7,0.568,0.685,0.341
13,2025-01-27,5,0.585,0.581,0.385
13,2025-01-28,3,0.605,0.689,0.419
13,2025-01-29,4,0.558,0.618,0.504
13,2025-01-30,5,0.796,0.707,0.23
13,2025-01-31,8,0.656,0.733,0.354
13,2025-02-01,8,0.598,0.608,0.387
13,2025-02-02,10,0.701,0.719,0.387
13,2025-02-03,13,0.79,0.807,0.411
13,2025-02-04,5,0.59,0.673,0.446
13,2025-02-05,7,0.502,0.607,0.336
13,2025-02-06,7,0.602,0.699,0.398
13,2025-02-07,2,0.613,0.72,0.438
13,2025-02-08,5,0.688,0.776,0.498
13,2025-02-09,13,0.853,1.03,0.543
13,2025-02-10,9,1.074,0.948,0.551
13,2025-02-11,18,0.991,1.032,0.545
13,2025-02-12,13,1.119,0.987,0.453
13,2025-02-13,9,1.053,0.955,0.487
13,2025-02-14,9,0.768,0.828,0.521
13,2025-02-15,8,0.812,1.018,0.736
13,2025-02-16,5,0.695,0.871,0.479
13,2025-02-17,7,0.996,0.962,0.603
13,2025-02-18,17,0.89,1.08,0.671
13,2025-02-19,8,0.818,0.923,0.51
13,2025-02-20,4,0.844,0.916,0.473
13,2025-02-21,11,0.971,1.035,0.639
13,2025-02-22,11,0.868,1.029,0.441
13,2025-02-23,12,0.896,1.035,0.644
13,2025-02-24,18,1.049,1.149,0.589
13,2025-02-25,16,1.041,0.97,0.421
13,2025-02-26,12,0.91,1.049,0.529
13,2025-02-27,8,0.877,1.065,0.719
13,2025-02-28,12,0.722,0.738,0.538
13,2025-03-01,17,1.031,1.107,0.598
13,2025-03-02,13,1.389,1.332,0.822
13,2025-03-03,17,1.221,1.3,0.581
13,2025-03-04,9,1.095,1.166,0.671
13,2025-03-05,12,1.065,1.174,0.775
13,2025-03-06,8,1.533,1.349,0.74
13,2025-03-07,13,0.923,1.177,0.552
13,2025-03-08,17,0.96,1.26,0.663
13,2025-03-09,15,1.057,1.076,0.371
13,2025-03-10,11,1.182,1.231,0.74
13,2025-03-11,13,0.9,0.925,0.41
13,2025-03-12,10,0.736,0.825,0.346
13,2025-03-13,7,0.843,0.86,0.535
13,2025-03-14,12,0.865,0.944,0.577
13,2025-03-15,9,0.899,0.921,0.583
13,2025-03-16,13,0.871,0.929,0.597
13,2025-03-17,7,0.69,0.868,0.688
13,2025-03-18,6,0.792,0.871,0.565
13,2025-03-19,16,0.929,0.995,0.572
13,2025-03-20,6,0.743,1.007,0.535
13,2025-03-21,4,0.553,0.555,0.384
13,2025-03-22,10,0.743,0.831,0.479
13,2025-03-23,11,0.89,0.917,0.445
13,2025-03-24,11,0.77,0.865,0.468
13,2025-03-25,10,0.811,0.714,0.451
13,2025-03-26,6,0.665,0.748,0.41
13,2025-03-27,10,0.87,1.03,0.765
13,2025-03-28,15,0.888,0.895,0.494
13,2025-03-29,8,0.863,0.893,0.47
13,2025-03-30,13,0.724,0.786,0.457
13,2025-03-31,6,0.639,0.743,0.371
13,2025-04-01,5,0.365,0.401,0.246
13,2025-04-02,0,0.337,0.366,0.268
13,2025-04-03,3,0.494,0.525,0.301
13,2025-04-04,5,0.359,0.429,0.276
13,2025-04-05,4,0.49,0.499,0.253
13,2025-04-06,3,0.43,0.445,0.295
13,2025-04-07,1,0.34,0.343,0.216
13,2025-04-08,2,0.34,0.375,0.271
13,2025-04-09,5,0.557,0.504,0.269
13,2025-04-10,4,0.502,0.492,0.297
13,2025-04-11,5,0.279,0.364,0.172
13,2025-04-12,3,0.357,0.357,0.237
13,2025-04-13,6,0.527,0.499,0.178
13,2025-04-14,4,0.383,0.394,0.156
13,2025-04-15,2,0.308,0.408,0.293
13,2025-04-16,3,0.393,0.421,0.179
13,2025-04-17,2,0.423,0.463,0.314
13,2025-04-18,3,0.457,0.462,0.217
13,2025-04-19,2,0.367,0.457,0.252
13,2025-04-20,4,0.339,0.378,0.21
13,2025-04-21,1,0.307,0.324,0.22
13,2025-04-22,3,0.359,0.353,0.231
13,2025-04-23,5,0.345,0.358,0.189
13,2025-04-24,7,0.468,0.498,0.196
13,2025-04-25,5,0.329,0.368,0.203
13,2025-04-26,2,0.425,0.458,0.306
13,2025-04-27,7,0.334,0.347,0.292
13,2025-04-28,0,0.39,0.362,0.204
13,2025-04-29,3,0.371,0.417,0.22
13,2025-04-30,9,0.432,0.457,0.299
13,2025-05-01,2,0.329,0.369,0.237
13,2025-05-02,5,0.398,0.396,0.283
13,2025-05-03,5,0.406,0.353,0.248
13,2025-05-04,4,0.292,0.363,0.23
13,2025-05-05,4,0.436,0.41,0.233
13,2025-05-06,5,0.348,0.383,0.236
13,2025-05-07,5,0.383,0.441,0.142
13,2025-05-08,2,0.297,0.35,0.23
13,2025-05-09,5,0.354,0.415,0.263
13,2025-05-10,2,0.465,0.392,0.209
13,2025-05-11,8,0.625,0.597,0.435
13,2025-05-12,9,0.527,0.669,0.317
13,2025-05-13,5,0.536,0.545,0.373
13,2025-05-14,9,0.595,0.609,0.324
13,2025-05-15,12,0.687,0.771,0.475
13,2025-05-16,8,0.539,0.607,0.281
13,2025-05-17,5,0.634,0.672,0.257
13,2025-05-18,5,0.535,0.598,0.292
13,2025-05-19,4,0.618,0.631,0.32
13,2025-05-20,4,0.636,0.676,0.353
13,2025-05-21,9,0.793,0.736,0.509
13,2025-05-22,11,0.653,0.652,0.365
13,2025-05-23,4,0.576,0.632,0.424
13,2025-05-24,4,0.797,0.688,0.33
13,2025-05-25,7,0.589,0.587,0.355
13,2025-05-26,14,0.67,0.758,0.471
13,2025-05-27,9,0.777,0.86,0.621
13,2025-05-28,10,0.668,0.739,0.452
13,2025-05-29,6,0.574,0.581,0.336
13,2025-05-30,5,0.599,0.59,0.394
13,2025-05-31,7,0.658,0.669,0.484
13,2025-06-01,9,0.968,0.961,0.572
13,2025-06-02,10,0.946,1.068,0.534
13,2025-06-03,10,0.733,0.82,0.406
13,2025-06-04,13,0.873,0.897,0.49
13,2025-06-05,10,0.811,0.926,0.703
13,2025-06-06,11,0.912,0.891,0.57
13,2025-06-07,8,0.8,0.861,0.556
13,2025-06-08,15,0.826,0.992,0.609
13,2025-06-09,13,0.923,0.909,0.466
13,2025-06-10,10,0.957,0.935,0.507
13,2025-06-11,12,1.218,1.207,0.687
13,2025-06-12,10,0.832,1.083,0.761
13,2025-06-13,8,0.909,0.95,0.575
13,2025-06-14,11,1.026,1.034,0.614
13,2025-06-15,13,0.972,0.957,0.584
13,2025-06-16,11,0.94,1.011,0.47
13,2025-06-17,9,0.972,1.082,0.647
13,2025-06-18,12,0.828,0.987,0.617
13,2025-06-19,14,1.123,1.026,0.541
13,2025-06-20,11,0.607,0.83,0.398
13,2025-06-21,20,0.935,1.005,0.444
13,2025-06-22,10,1.08,1.038,0.521
13,2025-06-23,9,0.851,1.012,0.69
13,2025-06-24,15,0.917,0.952,0.583
13,2025-06-25,15,1.016,1.038,0.484
13,2025-06-26,13,0.916,0.858,0.46
13,2025-06-27,10,1.002,0.972,0.517
13,2025-06-28,5,0.973,0.921,0.532
13,2025-06-29,14,1.094,1.034,0.54
13,2025-06-30,9,1.012,1.029,0.522
13,2025-07-01,12,0.884,1.067,0.648
13,2025-07-02,11,1.144,1.175,0.72
13,2025-07-03,8,1.208,1.206,0.788
13,2025-07-04,12,1.104,0.977,0.553
13,2025-07-05,5,0.93,0.945,0.412
13,2025-07-06,7,1.361,1.174,0.83
13,2025-07-07,12,0.888,0.989,0.532
13,2025-07-08,6,1.035,0.96,0.682
13,2025-07-09,7,0.909,0.985,0.724
13,2025-07-10,11,1.26,1.064,0.649
13,2025-07-11,7,0.907,0.977,0.618
13,2025-07-12,12,1.301,1.235,0.532
13,2025-07-13,10,0.827,1.038,0.545
13,2025-07-14,10,0.981,1.134,0.57
13,2025-07-15,16,1.348,1.217,0.697
13,2025-07-16,18,0.978,1.124,0.648
13,2025-07-17,18,0.838,1.029,0.725
13,2025-07-18,7,1.056,1.033,0.501
13,2025-07-19,9,1.129,1.074,0.663
13,2025-07-20,9,1.07,0.983,0.502
13,2025-07-21,11,0.93,0.96,0.497
13,2025-07-22,15,1.268,1.133,0.486
13,2025-07-23,14,0.827,0.987,0.503
13,2025-07-24,12,1.116,1.163,0.599
13,2025-07-25,16,1.106,1.2,0.572
13,2025-07-26,13,1.012,1.004,0.472
13,2025-07-27,13,1.253,1.213,0.701
13,2025-07-28,13,0.77,1.05,0.558
13,2025-07-29,12,1.017,1.134,0.64
13,2025-07-30,10,1.036,1.038,0.687
13,2025-07-31,6,0.816,0.952,0.586
13,2025-08-01,11,0.959,1.137,0.677
13,2025-08-02,16,1.169,1.194,0.632
13,2025-08-03,9,0.879,1.054,0.587
13,2025-08-04,12,1.155,1.173,0.661
13,2025-08-05,9,1.365,1.242,0.928
13,2025-08-06,16,1.208,1.214,0.709
13,2025-08-07,5,0.941,1.184,0.816
13,2025-08-08,15,0.973,1.002,0.433
13,2025-08-09,9,0.794,0.999,0.694
13,2025-08-10,7,0.86,1.087,0.632
13,2025-08-11,18,1.158,1.074,0.677
13,2025-08-12,14,0.959,1.077,0.568
13,2025-08-13,8,0.885,0.982,0.572
13,2025-08-14,9,0.928,1.16,0.636
13,2025-08-15,12,1.355,1.286,0.651
13,2025-08-16,16,1.191,1.321,0.674
13,2025-08-17,8,1.129,1.09,0.626
13,2025-08-18,11,0.87,1.026,0.641
13,2025-08-19,12,1.032,1.141,0.699
13,2025-08-20,6,0.846,1.06,0.711
13,2025-08-21,8,0.966,1.104,0.583
13,2025-08-22,13,1.25,1.148,0.52
13,2025-08-23,18,1.127,1.147,0.606
13,2025-08-24,14,1.257,1.309,0.538
13,2025-08-25,12,1.056,1.104,0.647
13,2025-08-26,7,0.969,1.019,0.634
13,2025-08-27,15,1.381,1.221,0.85
13,2025-08-28,8,1.034,1.153,0.778
13,2025-08-29,13,0.995,1.107,0.521
13,2025-08-30,9,0.977,1.116,0.449
13,2025-08-31,11,1.172,1.206,0.732
13,2025-09-01,13,1.114,1.272,0.773
13,2025-09-02,9,1.154,1.123,0.735
13,2025-09-03,23,1.309,1.145,0.523
13,2025-09-04,10,1.433,1.279,0.733
13,2025-09-05,11,1.345,1.294,0.764
13,2025-09-06,13,1.185,1.414,1.0
13,2025-09-07,17,0.755,1.13,0.484
13,2025-09-08,11,1.009,1.03,0.438
13,2025-09-09,13,1.204,1.217,0.79
13,2025-09-10,13,0.93,1.133,0.665
13,2025-09-11,16,1.187,1.258,0.91
13,2025-09-12,14,1.15,1.191,0.541
13,2025-09-13,11,0.977,1.115,0.498
13,2025-09-14,15,1.532,1.478,0.885
13,2025-09-15,10,0.973,1.132,0.731
13,2025-09-16,13,0.968,1.132,0.704
13,2025-09-17,12,1.031,1.208,0.793
13,2025-09-18,5,1.002,1.115,0.453
13,2025-09-19,11,1.452,1.327,0.952
13,2025-09-20,10,1.383,1.404,0.859
13,2025-09-21,13,1.121,1.229,0.574
13,2025-09-22,13,1.247,1.165,0.672
13,2025-09-23,13,1.116,1.176,0.792
13,2025-09-24,18,1.247,1.32,0.992
13,2025-09-25,13,1.353,1.241,0.684
13,2025-09-26,17,1.343,1.312,0.565
13,2025-09-27,15,1.311,1.292,0.611
13,2025-09-28,14,1.025,1.175,0.612
13,2025-09-29,13,1.006,1.093,0.587
13,2025-09-30,14,1.235,1.329,0.76
13,2025-10-01,13,1.232,1.183,0.633
13,2025-10-02,14,1.108,1.286,0.609
13,2025-10-03,8,1.093,1.165,0.449
13,2025-10-04,16,1.096,1.082,0.451
13,2025-10-05,10,1.19,1.25,0.628
13,2025-10-06,12,1.075,1.18,0.764
13,2025-10-07,20,1.299,1.379,0.642
13,2025-10-08,8,1.257,1.216,0.716
13,2025-10-09,13,1.114,1.133,0.62
13,2025-10-10,16,1.293,1.331,0.757
13,2025-10-11,14,1.5,1.409,0.646
13,2025-10-12,21,1.547,1.507,0.881
13,2025-10-13,10,1.014,1.116,0.706
13,2025-10-14,15,1.154,1.275,0.672
13,2025-10-15,22,1.237,1.548,0.917
13,2025-10-16,13,1.151,1.256,0.798
